Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
GWMP,GWMP 1,GWMP-0059,Forest,2018,30-06-2018,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,24.5,78.09999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0059,Forest,2018,30-06-2018,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,24.5,78.09999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0059,Forest,2018,30-06-2018,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,88071,SCTA,FALSE,TRUE,24.5,78.09999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0059,Forest,2018,30-06-2018,07:52:00,08:02:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,24.5,78.09999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0040,Forest,2018,30-06-2018,07:28:00,07:38:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,87106,AMCR,FALSE,FALSE,23.60000038,80.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE
GWMP,GWMP 1,GWMP-0040,Forest,2018,30-06-2018,07:28:00,07:38:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Double-crested Cormorant,Phalacrocorax auritus,83419,DCCO,FALSE,FALSE,23.60000038,80.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE
GWMP,GWMP 1,GWMP-0040,Forest,2018,30-06-2018,07:28:00,07:38:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Double-crested Cormorant,Phalacrocorax auritus,83419,DCCO,FALSE,FALSE,23.60000038,80.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE
GWMP,GWMP 1,GWMP-0040,Forest,2018,30-06-2018,07:28:00,07:38:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,23.60000038,80.59999847,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Serious effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,92689,OVEN,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,87136,AMRO,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,92689,OVEN,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,87156,WOTH,TRUE,TRUE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0008,Forest,2018,30-06-2018,05:48:00,05:58:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,21,75.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
GWMP,GWMP 1,GWMP-0019,Forest,2018,30-06-2018,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,87156,WOTH,TRUE,TRUE,21.20000076,81.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
GWMP,GWMP 1,GWMP-0019,Forest,2018,30-06-2018,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,89102,YBCU,FALSE,FALSE,21.20000076,81.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
GWMP,GWMP 1,GWMP-0019,Forest,2018,30-06-2018,06:23:00,06:33:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Hairy Woodpecker,Picoides villosus,85739,HAWO,FALSE,FALSE,21.20000076,81.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
GWMP,GWMP 1,GWMP-0019,Forest,2018,30-06-2018,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,21.20000076,81.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
GWMP,GWMP 1,GWMP-0019,Forest,2018,30-06-2018,06:23:00,06:33:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,21.20000076,81.90000153,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
GWMP,GWMP 5,GWMP-0200,Forest,2018,30-06-2018,08:14:00,08:24:00,Brian Swimelar,2,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,94206,COGR,FALSE,FALSE,25.20000076,73.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE
GWMP,GWMP 5,GWMP-0200,Forest,2018,30-06-2018,08:14:00,08:24:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Common Grackle,Quiscalus quiscula,94206,COGR,FALSE,FALSE,25.20000076,73.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE
GWMP,GWMP 5,GWMP-0200,Forest,2018,30-06-2018,08:14:00,08:24:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Common Grackle,Quiscalus quiscula,94206,COGR,FALSE,FALSE,25.20000076,73.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
GWMP,GWMP 5,GWMP-0200,Forest,2018,30-06-2018,08:14:00,08:24:00,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,25.20000076,73.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE
GWMP,GWMP 5,GWMP-0200,Forest,2018,30-06-2018,08:14:00,08:24:00,Brian Swimelar,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,25.20000076,73.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE
GWMP,GWMP 5,GWMP-0200,Forest,2018,30-06-2018,08:14:00,08:24:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,House Finch,Haemorhous mexicanus,926917,HOFI,FALSE,FALSE,25.20000076,73.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,87136,AMRO,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Common Grackle,Quiscalus quiscula,94206,COGR,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,84833,PIWO,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
GWMP,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Common Grackle,Quiscalus quiscula,94206,COGR,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
GWMP,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
GWMP,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
GWMP,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
GWMP,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
GWMP,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
GWMP,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
GWMP,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,94257,INBU,FALSE,TRUE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,82737,MODO,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Gray Catbird,Dumetella carolinensis,89977,GRCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,84781,CHSP,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,84790,FISP,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,83803,EATO,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
HAFE,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
HAFE,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,American Crow,Corvus brachyrhynchos,87106,AMCR,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,95300,AMGO,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
HAFE,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
HAFE,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
HAFE,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
